heuristic_id,raw_app_type,objective,prediction,confidence,parse_ok,parse_error
pop_8_op_e1_n6_250821_181016,premarshalling_astar,8.79957,0.5,0.7,True,
pop_8_op_e1_n7_250821_181016,premarshalling_astar,0.37466,1.0,,True,Used float fallback (no JSON).
pop_8_op_e1_n8_250821_181016,premarshalling_astar,0.63281,1.5,0.7,True,
pop_8_op_e1_n9_250821_181016,premarshalling_astar,0.33988,1.5,0.7,True,
pop_8_op_e2_n0_250821_182057,premarshalling_astar,7.66957,1.5,0.7,True,
pop_8_op_e2_n10_250821_182057,premarshalling_astar,0.61337,1.5,0.7,True,
pop_8_op_e2_n11_250821_182057,premarshalling_astar,0.53038,1.0,,True,Used float fallback (no JSON).
pop_8_op_e2_n14_250821_182057,premarshalling_astar,0.38529,1.5,0.7,True,
pop_8_op_e2_n15_250821_182057,premarshalling_astar,13.9329,1.0,,True,Used float fallback (no JSON).
pop_8_op_e2_n16_250821_182057,premarshalling_astar,6.33528,1.0,,True,Used float fallback (no JSON).
pop_8_op_e2_n17_250821_182057,premarshalling_astar,8.79957,1.0,,True,Used float fallback (no JSON).
pop_8_op_e2_n18_250821_182057,premarshalling_astar,10.69957,1.5,0.7,True,
pop_8_op_e2_n19_250821_182057,premarshalling_astar,4.21929,5.67,0.85,True,
pop_8_op_e2_n1_250821_182057,premarshalling_astar,0.57916,1.0,,True,Used float fallback (no JSON).
pop_8_op_e2_n2_250821_182057,premarshalling_astar,5.03905,1.0,,True,Used float fallback (no JSON).
pop_8_op_e2_n3_250821_182057,premarshalling_astar,0.33767,0.5,0.7,True,
pop_8_op_e2_n4_250821_182057,premarshalling_astar,8.79957,1.0,,True,Used float fallback (no JSON).
pop_8_op_e2_n5_250821_182057,premarshalling_astar,1.87238,1.0,,True,Used float fallback (no JSON).
pop_8_op_e2_n6_250821_182057,premarshalling_astar,2.14663,1.5,0.7,True,
pop_8_op_e2_n7_250821_182057,premarshalling_astar,0.73193,1.0,,True,Used float fallback (no JSON).
pop_8_op_e2_n8_250821_182057,premarshalling_astar,0.41859,0.08148,,True,Used float fallback (no JSON).
pop_8_op_e2_n9_250821_182057,premarshalling_astar,0.30394,0.65,0.7,True,
pop_8_op_m1_n0_250821_183518,premarshalling_astar,0.35113,5.67,0.85,True,
pop_8_op_m1_n10_250821_183518,premarshalling_astar,0.31251,0.65,0.7,True,
pop_8_op_m1_n11_250821_183518,premarshalling_astar,0.36859,0.21,0.7,True,
pop_8_op_m1_n12_250821_183518,premarshalling_astar,0.29644,1.5,0.7,True,
pop_8_op_m1_n13_250821_183518,premarshalling_astar,1.97528,0.5,0.7,True,
pop_8_op_m1_n14_250821_183518,premarshalling_astar,0.35156,1.5,0.7,True,
pop_8_op_m1_n15_250821_183518,premarshalling_astar,8.79957,1.5,0.7,True,
pop_8_op_m1_n16_250821_183518,premarshalling_astar,0.35113,8.601585,0.7,True,
pop_8_op_m1_n17_250821_183518,premarshalling_astar,0.28481,5.67,0.8,True,
pop_8_op_m1_n18_250821_183518,premarshalling_astar,0.81745,1.0,,True,Used float fallback (no JSON).
pop_8_op_m1_n19_250821_183518,premarshalling_astar,0.21132,0.567,0.85,True,
pop_8_op_m1_n1_250821_183518,premarshalling_astar,0.30351,1.0,,True,Used float fallback (no JSON).
pop_8_op_m1_n2_250821_183518,premarshalling_astar,0.10648,0.5,0.7,True,
pop_8_op_m1_n3_250821_183518,premarshalling_astar,0.27283,2.5,0.7,True,
pop_8_op_m1_n4_250821_183518,premarshalling_astar,8.79957,2.5,0.7,True,
pop_8_op_m1_n5_250821_183518,premarshalling_astar,0.33863,0.56,0.75,True,
pop_8_op_m1_n6_250821_183518,premarshalling_astar,0.34637,1.0,,True,Used float fallback (no JSON).
pop_8_op_m1_n7_250821_183518,premarshalling_astar,0.66943,1.5,0.7,True,
pop_8_op_m1_n8_250821_183518,premarshalling_astar,0.25378,0.5,0.7,True,
pop_8_op_m1_n9_250821_183518,premarshalling_astar,6.38778,1.5,0.7,True,
pop_8_op_m2_n0_250821_184440,premarshalling_astar,0.36859,0.5,0.7,True,
pop_8_op_m2_n10_250821_184440,premarshalling_astar,0.2395,1.5,0.7,True,
pop_8_op_m2_n11_250821_184440,premarshalling_astar,0.363,3.5,0.7,True,
pop_8_op_m2_n12_250821_184440,premarshalling_astar,0.28172,1.5,0.7,True,
pop_8_op_m2_n13_250821_184440,premarshalling_astar,0.22244,0.65,0.75,True,
pop_8_op_m2_n14_250821_184440,premarshalling_astar,0.18021,0.21005,0.8,True,
pop_8_op_m2_n15_250821_184440,premarshalling_astar,1.93028,0.5,0.7,True,
pop_8_op_m2_n16_250821_184440,premarshalling_astar,0.6303,0.5,0.7,True,
pop_8_op_m2_n17_250821_184440,premarshalling_astar,0.2924,1.5,0.7,True,
pop_8_op_m2_n18_250821_184440,premarshalling_astar,0.40193,0.65,0.75,True,
pop_8_op_m2_n19_250821_184440,premarshalling_astar,0.33474,1.5,0.7,True,
pop_8_op_m2_n1_250821_184440,premarshalling_astar,0.22244,0.65,0.75,True,
pop_8_op_m2_n2_250821_184440,premarshalling_astar,0.34974,0.65,0.75,True,
pop_8_op_m2_n3_250821_184440,premarshalling_astar,0.33863,6.0,0.85,True,
pop_8_op_m2_n4_250821_184440,premarshalling_astar,0.30299,1.0,,True,Used float fallback (no JSON).
pop_8_op_m2_n5_250821_184440,premarshalling_astar,0.35751,0.65,0.7,True,
pop_8_op_m2_n6_250821_184440,premarshalling_astar,0.35863,0.5,0.7,True,
pop_8_op_m2_n7_250821_184440,premarshalling_astar,0.25855,0.5,0.7,True,
pop_8_op_m2_n8_250821_184440,premarshalling_astar,7.48528,1.5,0.7,True,
pop_9_op_e1_n0_250821_185036,premarshalling_astar,0.4985,1.0,,True,Used float fallback (no JSON).
pop_9_op_e1_n11_250821_185036,premarshalling_astar,0.53661,1.53943,0.7,True,
pop_9_op_e1_n12_250821_185036,premarshalling_astar,13.9329,1.5,0.7,True,
pop_9_op_e1_n13_250821_185036,premarshalling_astar,0.39229,1.0,,True,Used float fallback (no JSON).
pop_9_op_e1_n14_250821_185036,premarshalling_astar,0.69164,1.675,0.7,True,
pop_9_op_e1_n15_250821_185036,premarshalling_astar,0.43308,1.5,0.7,True,
pop_9_op_e1_n16_250821_185036,premarshalling_astar,0.67559,0.5,0.7,True,
pop_9_op_e1_n17_250821_185036,premarshalling_astar,13.9329,0.65,0.7,True,
pop_9_op_e1_n18_250821_185036,premarshalling_astar,5.08171,1.0,,True,Used float fallback (no JSON).
pop_9_op_e1_n19_250821_185036,premarshalling_astar,7.60814,0.5,0.7,True,
pop_9_op_e1_n1_250821_185036,premarshalling_astar,0.48785,0.65,0.75,True,
pop_9_op_e1_n2_250821_185036,premarshalling_astar,0.43085,1.0,,True,Used float fallback (no JSON).
pop_9_op_e1_n3_250821_185036,premarshalling_astar,0.42375,1.5,0.7,True,
pop_9_op_e1_n4_250821_185036,premarshalling_astar,5.19778,0.65,0.7,True,
pop_9_op_e1_n5_250821_185036,premarshalling_astar,0.42216,0.65,0.7,True,
pop_9_op_e1_n7_250821_185036,premarshalling_astar,8.79957,1.5,0.7,True,
pop_9_op_e1_n8_250821_185036,premarshalling_astar,4.04917,0.5,0.7,True,
pop_9_op_e1_n9_250821_185036,premarshalling_astar,3.37762,1.5,0.7,True,
pop_9_op_e2_n0_250821_190214,premarshalling_astar,13.9329,1.5,0.7,True,
pop_9_op_e2_n10_250821_190214,premarshalling_astar,0.29676,1.0,,True,Used float fallback (no JSON).
pop_9_op_e2_n11_250821_190214,premarshalling_astar,0.47098,1.0,,True,Used float fallback (no JSON).
pop_9_op_e2_n12_250821_190214,premarshalling_astar,0.2395,1.0,,True,Used float fallback (no JSON).
pop_9_op_e2_n13_250821_190214,premarshalling_astar,0.1891,0.65,0.75,True,
pop_9_op_e2_n14_250821_190214,premarshalling_astar,0.66246,1.5,0.7,True,
pop_9_op_e2_n15_250821_190214,premarshalling_astar,0.37177,0.65,0.75,True,
pop_9_op_e2_n17_250821_190214,premarshalling_astar,6.35528,1.5,0.7,True,
pop_9_op_e2_n18_250821_190214,premarshalling_astar,8.42635,8.577615,0.85,True,
pop_9_op_e2_n19_250821_190214,premarshalling_astar,0.49418,0.65,0.75,True,
pop_9_op_e2_n1_250821_190214,premarshalling_astar,8.79957,1.0,,True,Used float fallback (no JSON).
pop_9_op_e2_n2_250821_190214,premarshalling_astar,8.81957,0.3266,0.7,True,
pop_9_op_e2_n3_250821_190214,premarshalling_astar,3.05889,2.5,0.7,True,
pop_9_op_e2_n4_250821_190214,premarshalling_astar,7.78846,0.65,0.7,True,
pop_9_op_e2_n5_250821_190214,premarshalling_astar,6.78846,1.0,,True,Used float fallback (no JSON).
pop_9_op_e2_n6_250821_190214,premarshalling_astar,10.69957,1.5,0.7,True,
pop_9_op_e2_n7_250821_190214,premarshalling_astar,13.9329,2.57686,0.85,True,
pop_9_op_e2_n8_250821_190214,premarshalling_astar,8.79957,1.5,0.7,True,
pop_9_op_e2_n9_250821_190214,premarshalling_astar,8.94623,1.5,0.7,True,
pop_9_op_m1_n0_250821_191812,premarshalling_astar,0.31073,1.0,,True,Used float fallback (no JSON).
pop_9_op_m1_n10_250821_191812,premarshalling_astar,0.48307,1.5,0.7,True,
pop_9_op_m1_n11_250821_191812,premarshalling_astar,0.24922,6.80261,0.95,True,
pop_9_op_m1_n12_250821_191812,premarshalling_astar,0.30117,1.5,0.7,True,
pop_9_op_m1_n13_250821_191812,premarshalling_astar,8.79957,1.5,0.7,True,
pop_9_op_m1_n14_250821_191812,premarshalling_astar,0.32057,0.5,0.7,True,
pop_9_op_m1_n15_250821_191812,premarshalling_astar,0.66943,1.0,,True,Used float fallback (no JSON).
pop_9_op_m1_n16_250821_191812,premarshalling_astar,2.09096,0.5,0.7,True,
pop_9_op_m1_n17_250821_191812,premarshalling_astar,4.285,1.0,,True,Used float fallback (no JSON).
pop_9_op_m1_n18_250821_191812,premarshalling_astar,0.10648,1.0,,True,Used float fallback (no JSON).
pop_9_op_m1_n1_250821_191812,premarshalling_astar,4.02417,1.5,0.7,True,
pop_9_op_m1_n2_250821_191812,premarshalling_astar,0.66943,1.5,0.7,True,
pop_9_op_m1_n3_250821_191812,premarshalling_astar,0.33863,1.0,,True,Used float fallback (no JSON).
pop_9_op_m1_n4_250821_191812,premarshalling_astar,0.34323,0.65,0.7,True,
pop_9_op_m1_n5_250821_191812,premarshalling_astar,0.75832,2.5,0.7,True,
pop_9_op_m1_n6_250821_191812,premarshalling_astar,0.61245,0.65,0.7,True,
pop_9_op_m1_n7_250821_191812,premarshalling_astar,8.79957,2.5,0.7,True,
pop_9_op_m1_n9_250821_191812,premarshalling_astar,0.75551,5.7606,0.85,True,
pop_9_op_m2_n0_250821_192903,premarshalling_astar,0.43995,1.5,0.7,True,
pop_9_op_m2_n10_250821_192903,premarshalling_astar,5.41,2.5,0.7,True,
pop_9_op_m2_n11_250821_192903,premarshalling_astar,5.41,1.5,0.7,True,
pop_9_op_m2_n12_250821_192903,premarshalling_astar,0.43899,0.65,0.7,True,
pop_9_op_m2_n13_250821_192903,premarshalling_astar,0.35517,0.567,0.85,True,
pop_9_op_m2_n14_250821_192903,premarshalling_astar,0.33863,0.65,0.75,True,
pop_9_op_m2_n15_250821_192903,premarshalling_astar,0.51022,0.65,0.75,True,
pop_9_op_m2_n16_250821_192903,premarshalling_astar,0.19343,1.0,,True,Used float fallback (no JSON).
pop_9_op_m2_n17_250821_192903,premarshalling_astar,0.52832,1.5,0.7,True,
pop_9_op_m2_n18_250821_192903,premarshalling_astar,0.18021,1.0,,True,Used float fallback (no JSON).
pop_9_op_m2_n19_250821_192903,premarshalling_astar,0.35863,0.65,0.7,True,
pop_9_op_m2_n1_250821_192903,premarshalling_astar,8.79957,1.5,0.7,True,
pop_9_op_m2_n2_250821_192903,premarshalling_astar,0.34779,2.5,0.7,True,
pop_9_op_m2_n3_250821_192903,premarshalling_astar,10.69957,2.5,0.7,True,
pop_9_op_m2_n4_250821_192903,premarshalling_astar,0.23632,1.0,,True,Used float fallback (no JSON).
pop_9_op_m2_n5_250821_192903,premarshalling_astar,0.33474,0.65,0.7,True,
pop_9_op_m2_n6_250821_192903,premarshalling_astar,0.33474,0.65,0.7,True,
pop_9_op_m2_n7_250821_192903,premarshalling_astar,0.30077,0.65,0.75,True,
pop_9_op_m2_n8_250821_192903,premarshalling_astar,0.77974,0.65,0.7,True,
pop_9_op_m2_n9_250821_192903,premarshalling_astar,0.18021,1.0,,True,Used float fallback (no JSON).
pop_0_op_e1_n0_250825_101251,premarshalling_astar,5.35163,5.6075,0.85,True,
pop_0_op_e1_n10_250825_101251,premarshalling_astar,9.671,2.5,0.7,True,
pop_0_op_e1_n11_250825_101251,premarshalling_astar,0.67559,1.0,,True,Used float fallback (no JSON).
pop_0_op_e1_n12_250825_101251,premarshalling_astar,10.69957,1.5,0.7,True,
pop_0_op_e1_n13_250825_101251,premarshalling_astar,1.18496,1.5,0.7,True,
pop_0_op_e1_n14_250825_101251,premarshalling_astar,2.3593,1.5,0.7,True,
pop_0_op_e1_n15_250825_101251,premarshalling_astar,2.16453,1.0,,True,Used float fallback (no JSON).
pop_0_op_e1_n16_250825_101251,premarshalling_astar,0.66125,0.5,0.7,True,
pop_0_op_e1_n17_250825_101251,premarshalling_astar,0.19548,1.5,0.7,True,
pop_0_op_e1_n18_250825_101251,premarshalling_astar,0.71768,1.0,,True,Used float fallback (no JSON).
pop_0_op_e1_n19_250825_101251,premarshalling_astar,0.33772,5.6765,0.85,True,
pop_0_op_e1_n1_250825_101251,premarshalling_astar,4.11,0.65,0.7,True,
pop_0_op_e1_n2_250825_101251,premarshalling_astar,1.06775,1.5,0.7,True,
pop_0_op_e1_n3_250825_101251,premarshalling_astar,2.0229,1.0,,True,Used float fallback (no JSON).
pop_0_op_e1_n4_250825_101251,premarshalling_astar,0.66125,0.5,0.7,True,
pop_0_op_e1_n5_250825_101251,premarshalling_astar,0.49815,1.0,,True,Used float fallback (no JSON).
pop_0_op_e1_n6_250825_101251,premarshalling_astar,8.94623,1.0,,True,Used float fallback (no JSON).
pop_0_op_e1_n7_250825_101251,premarshalling_astar,1.2296,0.65,0.7,True,
pop_0_op_e1_n8_250825_101251,premarshalling_astar,5.50536,6.5,0.75,True,
pop_0_op_e1_n9_250825_101251,premarshalling_astar,8.81957,0.33863,0.7,True,
pop_0_op_e2_n0_250825_102931,premarshalling_astar,4.35008,1.0,,True,Used float fallback (no JSON).
pop_0_op_e2_n10_250825_102931,premarshalling_astar,0.33772,1.5,0.7,True,
pop_0_op_e2_n11_250825_102931,premarshalling_astar,0.66125,0.195055,0.8,True,
pop_0_op_e2_n12_250825_102931,premarshalling_astar,2.05858,1.5,0.7,True,
pop_0_op_e2_n13_250825_102931,premarshalling_astar,1.07883,0.65,0.7,True,
pop_0_op_e2_n15_250825_102931,premarshalling_astar,8.79957,0.65,0.75,True,
pop_0_op_e2_n16_250825_102931,premarshalling_astar,1.06483,1.0,,True,Used float fallback (no JSON).
pop_0_op_e2_n17_250825_102931,premarshalling_astar,0.45613,0.75,0.8,True,
pop_0_op_e2_n18_250825_102931,premarshalling_astar,8.57814,0.5,0.7,True,
pop_0_op_e2_n19_250825_102931,premarshalling_astar,13.9329,1.5,0.7,True,
pop_0_op_e2_n1_250825_102931,premarshalling_astar,10.69957,1.0,,True,Used float fallback (no JSON).
pop_0_op_e2_n2_250825_102931,premarshalling_astar,1.2296,6.5,0.7,True,
pop_0_op_e2_n3_250825_102931,premarshalling_astar,0.40537,5.67,0.85,True,
pop_0_op_e2_n4_250825_102931,premarshalling_astar,1.87638,0.65,0.7,True,
pop_0_op_e2_n5_250825_102931,premarshalling_astar,0.67559,0.5,0.7,True,
pop_0_op_e2_n6_250825_102931,premarshalling_astar,0.50553,0.5765,0.85,True,
pop_0_op_e2_n7_250825_102931,premarshalling_astar,0.81762,2.5,0.7,True,
pop_0_op_e2_n8_250825_102931,premarshalling_astar,3.56764,5.67,0.8,True,
pop_0_op_e2_n9_250825_102931,premarshalling_astar,1.30565,1.0,,True,Used float fallback (no JSON).
pop_0_op_i1_n0_250825_093130,premarshalling_astar,5.021,5.6071,0.85,True,
pop_0_op_i1_n0_250825_095101,premarshalling_astar,4.23167,5.6075,0.85,True,
pop_0_op_i1_n10_250825_093130,premarshalling_astar,1.1281,1.5,0.7,True,
pop_0_op_i1_n10_250825_095101,premarshalling_astar,10.69957,6.5,0.7,True,
pop_0_op_i1_n11_250825_093130,premarshalling_astar,10.69957,1.5,0.7,True,
pop_0_op_i1_n11_250825_095101,premarshalling_astar,8.8529,1.5,0.7,True,
pop_0_op_i1_n12_250825_093130,premarshalling_astar,10.69957,5.60546,0.78,True,
pop_0_op_i1_n12_250825_095101,premarshalling_astar,5.35667,5.6076,0.85,True,
pop_0_op_i1_n13_250825_093130,premarshalling_astar,0.98918,7.00719,0.8,True,
pop_0_op_i1_n13_250825_095101,premarshalling_astar,10.69957,2.75,0.6,True,
pop_0_op_i1_n14_250825_093130,premarshalling_astar,13.9329,1.65,0.75,True,
pop_0_op_i1_n14_250825_095101,premarshalling_astar,10.69957,0.65,0.7,True,
pop_0_op_i1_n15_250825_093130,premarshalling_astar,2.39512,1.5,0.7,True,
pop_0_op_i1_n15_250825_095101,premarshalling_astar,13.9329,5.6075,0.85,True,
pop_0_op_i1_n16_250825_093130,premarshalling_astar,10.69957,1.5,0.7,True,
pop_0_op_i1_n16_250825_095101,premarshalling_astar,6.33528,0.65,0.7,True,
pop_0_op_i1_n17_250825_093130,premarshalling_astar,10.69957,5.605,0.75,True,
pop_0_op_i1_n17_250825_095101,premarshalling_astar,6.33528,5.75,0.7,True,
pop_0_op_i1_n18_250825_093130,premarshalling_astar,8.79957,0.65,0.7,True,
pop_0_op_i1_n18_250825_095101,premarshalling_astar,9.64623,1.5,0.7,True,
pop_0_op_i1_n19_250825_093130,premarshalling_astar,5.021,5.675,0.85,True,
pop_0_op_i1_n19_250825_095101,premarshalling_astar,8.79957,3.65,0.75,True,
pop_0_op_i1_n1_250825_093130,premarshalling_astar,8.79957,5.6,0.7,True,
pop_0_op_i1_n1_250825_095101,premarshalling_astar,10.69957,5.60546,0.78,True,
pop_0_op_i1_n2_250825_093130,premarshalling_astar,10.69957,0.5,0.7,True,
pop_0_op_i1_n2_250825_095101,premarshalling_astar,4.23167,5.7605,0.85,True,
pop_0_op_i1_n3_250825_093130,premarshalling_astar,1.55343,1.0,,True,Used float fallback (no JSON).
pop_0_op_i1_n3_250825_095101,premarshalling_astar,10.69957,5.60546,0.85,True,
pop_0_op_i1_n4_250825_093130,premarshalling_astar,5.35667,5.6076,0.85,True,
pop_0_op_i1_n4_250825_095101,premarshalling_astar,10.69957,3.65,0.75,True,
pop_0_op_i1_n5_250825_095101,premarshalling_astar,8.79957,5.60061,0.78,True,
pop_0_op_i1_n6_250825_093130,premarshalling_astar,8.79957,2.5,0.7,True,
pop_0_op_i1_n6_250825_095101,premarshalling_astar,10.69957,2.5,0.7,True,
pop_0_op_i1_n7_250825_093130,premarshalling_astar,1.12468,1.5,0.7,True,
pop_0_op_i1_n7_250825_095101,premarshalling_astar,10.69957,5.605,0.75,True,
pop_0_op_i1_n8_250825_093130,premarshalling_astar,8.79957,1.5,0.7,True,
pop_0_op_i1_n8_250825_095101,premarshalling_astar,10.69957,5.60546,0.78,True,
pop_0_op_i1_n9_250825_093130,premarshalling_astar,13.9329,0.5,0.7,True,
pop_0_op_i1_n9_250825_095101,premarshalling_astar,13.9329,2.5,0.7,True,
pop_0_op_m1_n0_250825_104303,premarshalling_astar,0.66943,5.67,0.8,True,
pop_0_op_m1_n10_250825_104303,premarshalling_astar,0.37855,1.5,0.7,True,
pop_0_op_m1_n11_250825_104303,premarshalling_astar,10.69957,0.65,0.75,True,
pop_0_op_m1_n12_250825_104303,premarshalling_astar,0.67559,0.65,0.7,True,
pop_0_op_m1_n13_250825_104303,premarshalling_astar,2.43378,1.0,,True,Used float fallback (no JSON).
pop_0_op_m1_n14_250825_104303,premarshalling_astar,1.66723,1.5,0.7,True,
pop_0_op_m1_n15_250825_104303,premarshalling_astar,1.52363,1.5,0.7,True,
pop_0_op_m1_n16_250825_104303,premarshalling_astar,0.48407,0.75,0.8,True,
pop_0_op_m1_n17_250825_104303,premarshalling_astar,0.51852,0.65,0.7,True,
pop_0_op_m1_n18_250825_104303,premarshalling_astar,0.99135,1.5,0.7,True,
pop_0_op_m1_n19_250825_104303,premarshalling_astar,0.46886,5.67,0.85,True,
pop_0_op_m1_n1_250825_104303,premarshalling_astar,8.86623,1.5,0.7,True,
pop_0_op_m1_n2_250825_104303,premarshalling_astar,0.46205,3.65,0.75,True,
pop_0_op_m1_n3_250825_104303,premarshalling_astar,2.0229,0.5,0.7,True,
pop_0_op_m1_n4_250825_104303,premarshalling_astar,0.301,8.58159,0.7,True,
pop_0_op_m1_n5_250825_104303,premarshalling_astar,2.09191,1.5,0.7,True,
pop_0_op_m1_n6_250825_104303,premarshalling_astar,0.68948,1.5,0.7,True,
pop_0_op_m1_n7_250825_104303,premarshalling_astar,3.71098,1.5,0.7,True,
pop_0_op_m1_n8_250825_104303,premarshalling_astar,0.53466,1.5,0.7,True,
pop_0_op_m1_n9_250825_104303,premarshalling_astar,0.42141,0.75,0.8,True,
pop_0_op_m2_n0_250825_105419,premarshalling_astar,3.71098,5.67,0.8,True,
pop_0_op_m2_n10_250825_105419,premarshalling_astar,0.45613,1.5,0.7,True,
pop_0_op_m2_n11_250825_105419,premarshalling_astar,0.65345,0.65,0.7,True,
pop_0_op_m2_n12_250825_105419,premarshalling_astar,0.56026,1.0,,True,Used float fallback (no JSON).
pop_0_op_m2_n13_250825_105419,premarshalling_astar,0.98448,1.5,0.7,True,
pop_0_op_m2_n14_250825_105419,premarshalling_astar,0.64219,0.5,0.7,True,
pop_0_op_m2_n15_250825_105419,premarshalling_astar,4.36385,2.5,0.7,True,
pop_0_op_m2_n16_250825_105419,premarshalling_astar,0.60332,1.0,,True,Used float fallback (no JSON).
pop_0_op_m2_n17_250825_105419,premarshalling_astar,0.19548,7.13576,0.8,True,
pop_0_op_m2_n18_250825_105419,premarshalling_astar,0.45613,1.5,0.7,True,
pop_0_op_m2_n19_250825_105419,premarshalling_astar,1.2352,1.5,0.7,True,
pop_0_op_m2_n1_250825_105419,premarshalling_astar,0.64226,1.5,0.7,True,
pop_0_op_m2_n2_250825_105419,premarshalling_astar,0.57233,1.0,,True,Used float fallback (no JSON).
pop_0_op_m2_n3_250825_105419,premarshalling_astar,0.73914,0.65,0.75,True,
pop_0_op_m2_n4_250825_105419,premarshalling_astar,0.4443,0.65,0.75,True,
pop_0_op_m2_n5_250825_105419,premarshalling_astar,3.71098,6.5,0.7,True,
pop_0_op_m2_n6_250825_105419,premarshalling_astar,6.35528,1.5,0.7,True,
pop_0_op_m2_n7_250825_105419,premarshalling_astar,0.6496,1.5,0.7,True,
pop_0_op_m2_n8_250825_105419,premarshalling_astar,0.70853,0.65,0.75,True,
pop_0_op_m2_n9_250825_105419,premarshalling_astar,0.68948,1.5,0.7,True,
pop_10_op_e1_n0_250825_181006,premarshalling_astar,3.59387,1.5,0.7,True,
pop_10_op_e1_n10_250825_181006,premarshalling_astar,10.69957,1.5,0.7,True,
pop_10_op_e1_n11_250825_181006,premarshalling_astar,0.47598,1.5,0.7,True,
pop_10_op_e1_n12_250825_181006,premarshalling_astar,1.97135,0.5,0.7,True,
pop_10_op_e1_n13_250825_181006,premarshalling_astar,0.59891,1.5,0.7,True,
pop_10_op_e1_n14_250825_181006,premarshalling_astar,10.69957,0.65,0.7,True,
pop_10_op_e1_n15_250825_181006,premarshalling_astar,1.92417,1.5,0.7,True,
pop_10_op_e1_n16_250825_181006,premarshalling_astar,8.79957,0.65,0.7,True,
pop_10_op_e1_n17_250825_181006,premarshalling_astar,1.20544,2.5,0.7,True,
pop_10_op_e1_n18_250825_181006,premarshalling_astar,4.37139,1.5,0.7,True,
pop_10_op_e1_n19_250825_181006,premarshalling_astar,1.04397,1.0,,True,Used float fallback (no JSON).
pop_10_op_e1_n1_250825_181006,premarshalling_astar,1.75995,0.65,0.7,True,
pop_10_op_e1_n2_250825_181006,premarshalling_astar,10.69957,2.5,0.7,True,
pop_10_op_e1_n3_250825_181006,premarshalling_astar,0.67698,0.65,0.7,True,
pop_10_op_e1_n4_250825_181006,premarshalling_astar,0.37998,1.0,,True,Used float fallback (no JSON).
